regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000048,20000554,费希培森,-268355112025576000,40737478868273100,55733307002744200,-274387284817800000,-262322939233352000,34507685278180600,46967272458365600,-61271218619279800,-50195395386208400,500004,6229790000000000
10000048,20000555,阿瑟伯塞尔,-282576729900567000,45971027145547800,57356788038401000,-294211112991790000,-270942346809344000,34239309762854900,57702744528240700,-64287352834985500,-50426223241816400,500004,11731700000000000
10000048,20000556,乔斯米尔特,-265056648475585000,62784318636362400,86241858364076400,-272712340926737000,-257400956024433000,47737513682670000,77831123590054700,-97106820174675500,-75376896553477600,500004,15046800000000000
10000048,20000557,乌劳尔,-261138622244415000,86539826855634000,92620798953008800,-271649426324168000,-250627818164660000,77287236133275200,95792417577992600,-96988684220404800,-88252913685612900,500004,10510800000000000
10000048,20000558,戈诺勒,-294153847437768000,47266759954785500,55472518462587100,-305074029604179000,-283233665271356000,41277390038996800,53256129870574200,-65266436375117200,-45678600550057000,500004,10920200000000000
10000048,20000559,佩戈乐,-246546573333371000,101811481763704000,116678879280488000,-253372415513376000,-239720731153366000,89660678404467200,113962285122943000,-124921745974544000,-108436012586432000,500004,12150800000000000
10000048,20000560,别特,-295050806700006000,33687292631730900,118778525532419000,-309400639385177000,-280700974014836000,25471962862829800,41902622400631900,-127707409140798000,-109849641924040000,500004,14349800000000000
10000048,20000561,安纹印克,-252957909717144000,113716300992376000,129692619923256000,-264251487721478000,-241664331712808000,103351241981088000,124081360003664000,-136822784677019000,-122562455169494000,500004,11293600000000000
10000048,20000562,毛鲁戈尔,-253772568137012000,65014834584453500,66317127606713400,-258907222548390000,-248637913725632000,58388578459260000,71641090709646800,-78807783019101600,-53826472194325200,500004,12490700000000000
10000048,20000563,萨托洱德,-280512933474744000,56258671443412600,135456400892811000,-297572565708654000,-263453301240833000,46368945154804000,66148397732021200,-140802534700403000,-130110267085220000,500004,17059600000000000
10000049,20000564,诺莎耶斯,-272169995519124000,50097049192597800,-143627932097987000,-283226485006699000,-261113506031548000,35478089002291700,64716009382903900,134745407545272000,152510456650700000,500008,14619000000000000
10000049,20000565,芬纳伽,-276357767229169000,36620207519608400,-123263215168342000,-287470492314944000,-265245042143396000,22943902225167500,50296512814049200,117091726112158000,129434704224527000,500008,13676300000000000
10000049,20000566,埃幕底玛,-282580967433972000,24279530845730800,-94313193241472400,-296948294657163000,-268213640210782000,9700387241114420,38858674450347200,88912387161829200,99713999321115600,500008,14579100000000000
10000049,20000567,尤勒典,-299328684846923000,62948254067616800,-158275458853836000,-308741555819500000,-289915813874345000,53419929407816400,72476578727417100,149249718918040000,167301198789633000,500008,9528320000000000
10000049,20000568,希伯,-281659554073688000,33880044490530700,-172661854976964000,-288180602843028000,-275138505304348000,16736352988222900,51023735992838600,161689645318424000,183634064635504000,500008,17143700000000000
10000049,20000569,塞瓦丁,-323382027376444000,64214783742814200,-150362255329782000,-338228078152579000,-308535976600310000,43269419195070200,85160148290558000,142504007315672000,158220503343892000,500008,20945400000000000
10000049,20000570,菲霍亚,-308141709439025000,19349980503027600,-137344505215576000,-315723921885001000,-300559496993049000,-6343244210422920,45043205216478000,121973401256778000,152715609174372000,500008,25693200000000000
10000049,20000571,阿妮日,-307396742257528000,21399630937454800,-121656263087516000,-316303728265468000,-298489756249587000,8734317831667460,34064944043242100,109630813056183000,133681713118850000,500008,12665300000000000
10000049,20000572,埃卡洱,-336332870813398000,29783402763391700,-142869810906238000,-344187403630198000,-328478337996598000,20893046659196200,38673758867587200,131232374731138000,154507247081337000,500008,11637400000000000
10000049,20000573,霍尔龙,-349235850721515000,3862045705726790,-135043278180275000,-359545489678881000,-338926211764150000,-5314427030052480,13038518441506100,120126182509255000,149960373851295000,500008,14917100000000000
10000049,20000574,布达尔,-356522671785868000,17582120123088000,-156514962402512000,-366467206051078000,-346578137520656000,10465306331895900,24698933914280000,151939066483608000,161090858321417000,500008,9944530000000000
10000049,20000575,阿尔帕坚,-364404836850033000,-23375955554404600,-120973920909092000,-374363672789582000,-354446000910486000,-33090119151344400,-13661791957464800,110809811057631000,131138030760555000,500008,10164100000000000
10000050,20000576,H-6HGD,-313202648427161000,49441377594077500,-178498284629577000,-320949506698032000,-305455790156289000,44635689976211200,54247065211943600,168254893914315000,188741675344841000,None,10243400000000000
10000050,20000577,PUB-0R,-333721829331427000,58211990319557800,-202158654800740000,-343498539622422000,-323945119040432000,45714899864041200,70709080775074300,189649154871791000,214668154729689000,None,12509500000000000
10000050,20000578,YB7B-8,-312042697256112000,56346987964653900,-227461951944744000,-321685189565232000,-302400204946990000,45474335335807200,67219640593500400,219367652726724000,235556251162763000,None,10872700000000000
10000050,20000579,A-Z7C9,-360964018664870000,53556596248835900,-191668155568096000,-379656175316099000,-342271862013640000,49120555797227200,57992636700444600,176651389582592000,206684921553599000,None,18692200000000000
10000050,20000580,9NP-KR,-332471065466526000,89341736910764800,-226524221138324000,-343199204976892000,-321742925956161000,73547070575087000,105136403246443000,207124300787603000,245924141489046000,None,19399900000000000
10000050,20000581,8BO-IH,-340775659631076000,41243100011674000,-233923623750000000,-348779800914428000,-332771518347726000,28961986906965800,53524213116382200,227198599549798000,240648647950204000,None,12281100000000000
10000050,20000582,K-JO26,-314238180914022000,84171091910992400,-210318385652798000,-320833827925596000,-307642533902446000,74950714586603600,93391469235381200,202687779987331000,217948991318264000,None,9220380000000000
10000050,20000583,F-RA63,-341196793930233000,61548213031482000,-261406940498822000,-347600324718118000,-334793263142350000,49657542692753000,73438883370211200,244461942368704000,278351938628937000,None,16945000000000000
10000050,20000584,8ET-D1,-348691386547276000,17099563981870700,-238075560347684000,-355833204517324000,-341549568577228000,11307486810046700,22891641153694800,221961626365424000,254189494329944000,None,16113900000000000
10000050,20000585,MPJW-6,-348644140994185000,43387191590503800,-267779587320676000,-359055672027640000,-338232609960731000,27893597128980600,58880786052027000,251135910178239000,284423264463113000,None,16643700000000000
10000050,20000586,3B-IWE,-408417358486995000,29691550801265700,-239995074650238000,-422688149403942000,-394146567570048000,19166901097994400,40216200504537100,227921098977097000,252069050323379000,None,14270800000000000
10000050,20000587,LI-BA0,-305782197929806000,68683621977761200,-239358068928529000,-311147474205907000,-300416921653707000,60256453089832000,77110790865690500,231991779402595000,246724358454464000,None,8427170000000000
10000050,20000588,4QZ-2M,-421044001198137000,45901637048636000,-273039087114076000,-427026471255590000,-415061531140686000,34937214455718900,56866059641553100,259513072101022000,286565102127129000,None,13526000000000000
10000050,20000589,XLL-Z7,-345332405726297000,69107606403129800,-302913976432960000,-352372052060953000,-338292759391641000,63769186473826000,74446026332433600,294856218582126000,310971734283795000,None,8057760000000000
10000051,20000590,耶顿,-334343216505568000,54504251791135200,116513236605232000,-344480058271302000,-324206374739833000,46033188916984700,62975314665285900,-126591392949196000,-106435080261270000,None,10136800000000000
10000051,20000591,贝勒尼,-321299309187980000,58001566556170800,144089411245188000,-333199685774708000,-309398932601251000,49819080113589400,66184052998752300,-148880715106918000,-139298107383460000,None,11900400000000000
10000051,20000592,残冷,-312984798017635000,70755496034813200,163129641529971000,-325267111720796000,-300702484314473000,61140538027944300,80370454041682000,-173073425398817000,-153185857661124000,None,12282300000000000
10000051,20000593,普维勒,-326447029326368000,58052014584059200,173583871597399000,-334357120911257000,-318536937741478000,45387009581512000,70717019586606300,-178874579057828000,-168293164136968000,None,12665000000000000
10000051,20000594,阿西洛特,-307524486229721000,83384943798594700,176405700933116000,-317404898376328000,-297644074083113000,78026197835301200,88743689761888000,-185141699529721000,-167669702336512000,None,9880410000000000
10000051,20000595,缪努尔,-321109488294620000,94340142945752000,175156143587899000,-326939377726934000,-315279598862307000,88109176796944400,100571109094560000,-178932374303736000,-171379912872062000,None,6230970000000000
10000052,20000596,梅戈,-209495951064995000,48595735349327900,-26692818154196600,-222498851420641000,-196493050709348000,42412518559287100,54778952139368800,14248176026564200,39137460281828800,500003,13002900000000000
10000052,20000597,卡柯尔,-234737465561960000,58315863988629600,-45878406498430600,-246957143226428000,-222517787897492000,50720214501866600,65911513475392400,36754039078500300,55002773918361000,500003,12219700000000000
10000052,20000598,菲彼金,-223321977550294000,56875307071358800,-79572580532828800,-242130195530095000,-204513759570492000,45729560526724300,68021053615993600,68385694935956600,90759466129700800,500003,18808200000000000
10000052,20000599,泰根提亚,-248265996610440000,39647529947825900,-110341736513586000,-256944891502984000,-239587101717896000,34511348291282600,44783711604369100,103757834678740000,116925638348432000,500003,8678890000000000
10000052,20000600,荷逖,-235750883421416000,14239360364081900,-22303641305030800,-245604501998257000,-225897264844572000,6655944012146340,21822776716017400,16769762150128900,27837520459932800,500003,9853620000000000
10000052,20000601,帕罗萨,-220236869387736000,30504597945069300,-21947268249072400,-228623852676511000,-211849886098964000,22425771674746600,38583424215391900,19829209694278400,24065326803866400,500003,8386980000000000
10000052,20000602,法沃,-265099009094967000,36555741902219000,-34256474839777000,-271564528521702000,-258633489668232000,23820931026945200,49290552777492700,29876886697144400,38636062982409600,500003,12734800000000000
10000052,20000603,埃拉茨,-240215551447968000,36041993448210400,-36997197898599900,-246669873781425000,-233761229114510000,30728309606025600,41355677290395200,26989211905809200,47005183891390400,500003,10008000000000000
10000052,20000604,阿尔诺特,-236157407058518000,51197496126009200,-106945029874044000,-243976053264230000,-228338760852806000,45742377618936800,56652614633081600,92090537136407100,121799522611680000,500003,14854500000000000
10000052,20000605,佩扎巴,-248579640286097000,67121317295617500,-44525312825379600,-253940009557099000,-243219271015096000,58681066636698300,75561567954536600,34994344521494600,54056281129264700,500003,9530970000000000
10000052,20000606,纳洛然,-238653726154224000,56913176910221500,-130837886865686000,-243516030769140000,-233791421539308000,51330247709658400,62496106110784400,121854845963244000,139820927768127000,500003,8983040000000000
10000052,20000607,莫戈西兹,-210311109749107000,54692162691882700,-79603001019285600,-219630953623716000,-200991265874496000,46489951146855000,62894374236910400,70486062157225500,88719939881345700,500003,9319840000000000
10000052,20000608,奎尔米,-244113640673339000,63544338832008000,-131714666346566000,-247896904517311000,-240330376829367000,56111059768967000,70977617895049100,125933103922046000,137496228771087000,500003,7433280000000000
10000053,20000609,QJ2-0M,273407634801880000,44609597987083200,144292386147564000,262097673140329000,284717596463432000,39754332491298000,49464863482868400,-149788709611856000,-138796062683272000,None,11310000000000000
10000053,20000610,HNZF-Z,290632692684697000,39940777945273200,163730716500745000,283432741054456000,297832644314937000,27602663478509300,52278892412037200,-182708605019575000,-144752827981916000,None,18977900000000000
10000053,20000611,SI1-CF,289935839161843000,42564469472768200,191307523827878000,285882712129499000,293988966194187000,36671685837159000,48457253108377200,-195306865086060000,-187308182569696000,None,5892780000000000
10000053,20000612,G3-MU3,308603953696184000,40860808388502400,164535148928796000,303148217856265000,314059689536100000,34031618276709800,47689998500295000,-167914684730550000,-161155613127044000,None,6829190000000000
10000053,20000613,BB-48X,305251255606203000,58126375255347900,193835962837249000,303494901049249000,307007610163155000,51626596729776800,64626153780918800,-203276797115684000,-184395128558815000,None,9440830000000000
10000053,20000614,I-WRVM,299141438844432000,36642429226274000,219124163768854000,294543376800785000,303739500888078000,30166988196500600,43117870256047600,-239324271657656000,-198924055880051000,None,20200100000000000
10000053,20000615,XHL-TZ,287650293206910000,49040681599591600,241486877649127000,278771542707257000,296529043706563000,32147356346279300,65934006852903900,-250599303096915000,-232374452201339000,None,16893300000000000
10000053,20000616,DA0V-R,310961096308044000,33347140400224400,256009227965700000,307568229933107000,314353962682980000,24325287232029500,42368993568419200,-269032661229961000,-242985794701439000,None,13023400000000000
10000053,20000617,5ZAB-N,288083433850227000,73639635847405600,254027776522711000,283907050510753000,292259817189699000,65139544306819200,82139727387992000,-266098846248652000,-241956706796769000,None,12071100000000000
10000053,20000618,N4TD-6,282245613757199000,47231387116729200,264957831553220000,276213073123511000,288278154390886000,38139060919359600,56323713314098800,-274247917056040000,-255667746050400000,None,9290090000000000
10000054,20000619,埃纳玛,-322462791638537000,7249403267726650,-38510404670607400,-329278466681089000,-315647116595987000,-2519552609569930,17018359145023200,31498629681827700,45522179659387200,500003,9768960000000000
10000054,20000620,埃菲诺,-346653780431841000,28567283268118000,-51150670389535800,-362163961558865000,-331143599304814000,21499083220304900,35635483315931100,40063203135806700,62238137643265000,500003,15510200000000000
10000054,20000621,马瑞历赫,-355094784913307000,23463759045074800,-70076395314866700,-359319281910808000,-350870287915806000,16734240388200600,30193277701948900,59235966688538000,80916823941195200,500003,10840400000000000
10000054,20000622,迈约恒,-367762346305771000,8425247534053260,-48784374044315200,-371059485625966000,-364465206985577000,-3276113504517500,20126608572624000,42315569793608000,55253178295022400,500003,11701400000000000
10000054,20000623,奥比尔,-357172986008601000,43108324599499600,-40478884185523100,-364430188479272000,-349915783537929000,29614445412933900,56602203786065200,30727737035593000,50230031335453100,500003,13493900000000000
10000054,20000624,泰德,-372608568892929000,16243179757589300,-72588389973132700,-377262204420260000,-367954933365598000,6062503382925500,26423856132253200,65426476825451600,79750303120813700,500003,10180700000000000
10000054,20000625,赫拉,-376280994757248000,33360554883149700,-76490352568880600,-385331939187764000,-367230050326732000,24381842942400700,42339266823898800,69599137609508000,83381567528253200,500003,9050940000000000
10000054,20000626,勒西赛什,-383678359526662000,-663179001114958,-86789004102446700,-394212720171264000,-373143998882060000,-9523330869896060,8196972867666140,76950978323810800,96627029881082400,500003,10534400000000000
10000054,20000627,玛阿尔,-403308555971104000,10103417521274700,-87696090039032000,-409863019454873000,-396754092487334000,-189598997735666,20396434040285100,77979028915321600,97413151162742300,500003,10293000000000000
10000054,20000628,法拜,-394678922403758000,-5883182983731610,-117030226702859000,-406728392480592000,-382629452326924000,-10268796837814400,-1497569129648830,106810697861262000,127249755544456000,500003,12049500000000000
10000054,20000629,瑟罗纳特,-413892030804225000,20900535780015100,-78527009653782000,-419073239225921000,-408710822382529000,16391482712372100,25409588847658100,69309992173130200,87744027134434000,500003,9217020000000000
10000055,20000630,JE7-F2,-121499926800416000,87930667961494800,357429047789041000,-132267318671132000,-110732534929703000,76160123283808600,99701212639181200,-361301211550353000,-353556884027726000,None,11770500000000000
10000055,20000631,8-IL7S,-119486572470114000,74849599214287100,379980390755038000,-128946313798216000,-110026831142010000,65522804867588700,84176393560985400,-390535659506590000,-369425122003484000,None,10555300000000000
10000055,20000632,304-QS,-143442782791504000,61214880764812000,372305938390433000,-152250054343880000,-134635511239128000,47844130447986400,74585631081637600,-380456804262982000,-364155072517884000,None,13370800000000000
10000055,20000633,0C-PZ4,-124603379214982000,75411472214599200,401456106517481000,-142434529425679000,-106772229004284000,61996257541022800,88826686888175800,-405483234517350000,-397428978517609000,None,17831200000000000
10000055,20000634,GP-GIU,-103208316363187000,85150549206906800,414835573505350000,-107962203394379000,-98454429331994300,73244884745267000,97056213668546400,-426404083552036000,-403267063458665000,None,11905700000000000
10000055,20000635,E-312G,-146239370848296000,75920742925540000,413059532075182000,-158797146286776000,-133681595409816000,64524577903777200,87316907947302700,-421931396582916000,-404187667567449000,None,12557800000000000
10000055,20000636,BZ-10K,-162415286111763000,52435470500700000,410680348405105000,-178796552533225000,-146034019690300000,44661160380584600,60209780620815600,-413499293864705000,-407861402945505000,None,16381300000000000
10000055,20000637,C-ULS4,-115517000619030000,45899826698416200,411192221828617000,-119806601872828000,-111227399365231000,37841325483938600,53958327912893800,-420271372339160000,-402113071318075000,None,9079150000000000
10000055,20000638,Q5KW-Z,-163381774761176000,54716533771315600,391282804309849000,-179641646153295000,-147121903369056000,44057715249020700,65375352293610400,-401763621954611000,-380801986665086000,None,16259900000000000
10000055,20000639,BI-NFW,-99329031191886700,61976244505978800,441995866623020000,-109180560429439000,-89477501954334000,52722764698390200,71229724313567200,-455077558613380000,-428914174632660000,None,13081700000000000
10000055,20000640,XPBM-F,-190367622757190000,62088932918031800,408515660431217000,-193948676809051000,-186786568705328000,55742355478088000,68435510357975600,-415519832137795000,-401511488724641000,None,7004170000000000
10000055,20000641,KWCZ-A,-166654857252433000,74082256481258700,432829493549721000,-173237247259086000,-160072467245782000,60220970943190300,87943542019327000,-438640108091827000,-427018879007616000,None,13861300000000000
10000055,20000642,LIB-F9,-192334882877540000,46799255790372400,408365684122585000,-206281149370144000,-178388616384936000,42519808267375900,51078703313369200,-412602731871422000,-404128636373750000,None,13946300000000000
10000055,20000643,T-RQ7S,-103347765050236000,53286156410425600,468006802398913000,-106593649345747000,-100101880754724000,42643785336176800,63928527484674700,-472860102256057000,-463153502541769000,None,10642400000000000
10000056,20000644,1ANT-J,-13427359251370500,-20229474073410400,-362522945368286000,-21904892916069800,-4949825586671120,-29826763325335900,-10632184821484900,356504500417276000,368541390319297000,None,9597290000000000
10000056,20000645,AV-SCL,2605131419147980,-41318080924275100,-375018180406491000,-5722778144983280,10933040983279200,-61719366976836700,-20916794871713600,366069996159622000,383966364653358000,None,20401300000000000
10000056,20000646,I-3ODK,19330653740019100,-20960381400434500,-364920785955294000,5862571683285470,32798735796752700,-35422950364941900,-6497812435927140,358505822654830000,371335749255758000,None,14462600000000000
10000056,20000647,C45-9Y,36478954381167800,7428730442240000,-358364851104742000,12068505871091700,60889402891243900,-2812811639940870,17670272524420900,347108005745660000,369621696463824000,None,24410400000000000
10000056,20000648,L-H07K,39157771566001800,-5531995139603880,-350990410213614000,27722794395633500,50592748736370000,-12776134641524900,1712144362317170,346523137869630000,355457682557600000,None,11435000000000000
10000056,20000649,JQA8-6,28580668666264200,-20100301275776000,-376369629829032000,19595122763659500,37566214568868800,-27841466749376100,-12359135802175900,371284222028798000,381455037629265000,None,8985550000000000
10000056,20000650,3-U491,-3545908412306690,-47538841307943900,-389233368413188000,-11587502620259700,4495685795646360,-59139447368642000,-35938235247245700,373629343581366000,404837393245011000,None,15604000000000000
10000056,20000651,OFQ-HG,22222129482899600,-46960101218234400,-420282907847028000,9743937457828410,34700321507970700,-53408401527742800,-40511800908726200,409734480945233000,430831334748824000,None,12478200000000000
10000056,20000652,YZKE-Q,56873201620975100,15344063639820500,-338718234219339000,48326834478725600,65419568763224400,1121682450851010,29566444828789900,332194242719670000,345242225719006000,None,14222400000000000
10000056,20000653,RHG-4O,74721995345896100,7618882540896970,-384149108278275000,64471994520043600,84971996171748600,-2038280311591550,17276045393385500,376974787840278000,391323428716272000,None,10250000000000000
10000056,20000654,42-WDG,40838813348414000,-47096687422784400,-448965961498033000,27239338562077100,54438288134751100,-55857871130499100,-38335503715070000,437535436128793000,460396486867273000,None,13599500000000000
10000056,20000655,3-PC31,25735062060310300,-39257442096914000,-467442680779873000,18731184627059600,32738939493561000,-48597726992054000,-29917157201774100,462314529805049000,472570831754697000,None,9340280000000000
10000057,20000656,皇冠,-344497243824534000,19351018316219800,78759956276169700,-355158083068364000,-333836404580705000,10399105765086400,28302930867353200,-81961824666018300,-75558087886321200,500014,10660800000000000
10000057,20000657,心形,-368294200875547000,25215374476766000,86546324396075900,-379917872424763000,-356670529326332000,17300072345094700,33130676608437300,-94821818625220800,-78270830166931000,500014,11623700000000000
10000057,20000658,衣带,-381584532526156000,8454685496211170,92134435332881200,-389793031794345000,-373376033257968000,-1689175676035270,18598546668457600,-99703199496792900,-84565671168969400,500014,10143900000000000
10000057,20000659,飞挥,-391347794533235000,32489136564800000,79275993664516700,-397019615145006000,-385675973921464000,22284873674529600,42693399455070400,-82400909626665900,-76151077702367500,500014,10204300000000000
10000057,20000660,皇剑,-397944780488505000,34889179918244500,58594870570102400,-408517043515222000,-387372517461788000,29920164431711100,39858195404777800,-67085412257326000,-50104328882878800,500014,10572300000000000
10000057,20000661,家纹,-381665840196758000,25919072136620400,102377450849808000,-385365810025665000,-377965870367851000,18864352565782500,32973791707458300,-108069326176259000,-96685575523356800,500014,7054720000000000
10000057,20000662,权杖,-379184161189824000,30721719401065900,114159691483192000,-387219495427385000,-371148826952262000,26239948809021900,35203489993110000,-119386916869220000,-108932466097162000,500014,8035330000000000
10000057,20000663,丝绒,-409764040682700000,11698772814304500,92093579184975600,-424868301431539000,-394659779933862000,7815979355202950,15581566273406000,-96584617763902500,-87602540606048600,500014,15104300000000000
10000057,20000664,金鞋,-440630233235486000,11356729048376500,96362905019154400,-451951700977416000,-429308765493556000,-152870030734197,22866328127487100,-101308974484964000,-91416835553345200,500014,11509600000000000
10000058,20000665,飞马,-417903047349001000,46178469202488400,33130671307135200,-424230670378910000,-411575424319094000,38948812487795500,53408125917181200,-44348221085353500,-21913121528916900,None,11217500000000000
10000058,20000666,飞龙座,-408579296998705000,20811320087019400,17073898963904900,-416624886653878000,-400533707343534000,6436117356129700,35186522817909100,-25834399478257000,-8313398449552840,None,14375200000000000
10000058,20000667,狮蝎人,-436910900232051000,61628853659898000,16723979570917300,-448241093171678000,-425580707292424000,56317483482261000,66940223837535200,-30147045997814000,-3300913144020560,None,13423100000000000
10000058,20000668,斯芬克斯,-426749736788427000,22615714586273100,28737161285947100,-431767829606528000,-421731643970326000,11542774454460500,33688654718085700,-46774911476261200,-10699411095632900,None,18037800000000000
10000058,20000669,半人马,-430151828627619000,47968058922456800,52236755323923000,-439393947607393000,-420909709647846000,38100664963366800,57835452881547000,-58074260912503500,-46399249735342400,None,9867390000000000
10000058,20000670,麒麟,-418571076817009000,30900787478440900,-2104380141229320,-424722018251606000,-412420135382412000,14529880463342200,47271694493539600,-4307600194911900,8516360477370550,None,16370900000000000
10000058,20000671,萨堤罗斯,-442878524209072000,41735490537725400,36080781664038400,-450933957300697000,-434823091117446000,37624460478914200,45846520596536600,-42364551558732000,-29797011769344800,None,8055430000000000
10000058,20000672,海怪,-460320461401497000,57598985845401100,-7856590658633180,-466525578521720000,-454115344281273000,49597726140110700,65600245550691500,-2550237752510110,18263419069776500,None,10406800000000000
10000058,20000673,狮妖,-445267463032825000,16971826302269300,-14749023862848000,-462332333328473000,-428202592737176000,7426560777328920,26517091827209600,4945465286281710,24552582439414300,None,17064900000000000
10000058,20000674,凤凰座,-460098873721265000,39676213303149600,-29678978810594800,-466822529552289000,-453375217890243000,30321485114155900,49030941492143400,21060617743250700,38297339877938800,500020,9354730000000000
10000058,20000675,金牛,-394808564436556000,12825904470868000,-1611142714292570,-401523701058916000,-388093427814195000,2274087838604390,23377721103131700,-12042334872788100,15264620301373300,None,13653500000000000
10000058,20000676,格里芬,-455444634933168000,54079950476553400,-37788628051555900,-460208887735828000,-450680382130507000,44166254499777200,63993646453329500,32692845283608800,42884410819502800,None,9913700000000000
10000058,20000677,怪蛇,-485235803543166000,24114552006920000,-48271032933535600,-498008626440496000,-472462980645836000,14895744747859500,33333359265980400,41446952713845600,55095113153225600,None,12772800000000000
10000058,20000678,牛头,-482076178063046000,55745620711093200,-25581373311884000,-488576112734704000,-475576243391390000,48350104271961400,63141137150224800,21884816130710900,29277930493057000,None,7395520000000000
10000058,20000679,斯卡文,-475395383115958000,30751699363601800,-15995921254724800,-479481689445433000,-471309076786481000,24360308621406900,37143090105796700,9615869784788860,22375972724660700,None,6391390000000000
10000058,20000680,美人鱼,-498419976156328000,44306559265488600,-48349053940483900,-508264222134088000,-488575730178568000,32899406008701600,55713712522275600,40972131957996200,55725975922971600,None,11407200000000000
10000058,20000681,巴西尔斯克,-503218614776420000,15723787330692400,-64285493396418200,-508743946216137000,-497693283336704000,3482954708692250,27964619952692500,54840298357735400,73730688435100800,None,12240800000000000
10000059,20000682,17K-QM,-80202409668315800,-24716641483097700,-462265945308572000,-85728138376678000,-74676680959953600,-41547420613343900,-7885862352851570,454899582213758000,469632308403385000,None,16830800000000000
10000059,20000683,TCC-ZV,-87803952182277200,-43303914940691200,-468366889734577000,-96143244829488000,-79464659535066400,-50911012500334300,-35696817381048000,463199909416950000,473533870052204000,None,8339290000000000
10000059,20000684,I-CCEI,-114623215828603000,-47884791640159600,-471018393773011000,-128681100125486000,-100565331531719000,-56942751023397600,-38826832256921900,467382560775526000,474654226770494000,None,14057900000000000
10000059,20000685,IZ-FBT,-101109037952875000,-30292100264269700,-470142166055561000,-108818449966800000,-93399625938949900,-41210229568466000,-19373970960073200,463097796637772000,477186535473350000,None,10918100000000000
10000059,20000686,GEP-XF,-118461288046150000,-4837231641294960,-463549064505513000,-126959572795536000,-109963003296763000,-15882025862930200,6207562580340240,454274634332774000,472823494678254000,None,11044800000000000
10000059,20000687,D9DM-O,-147103312663208000,-39289334958862400,-480103400321036000,-159223680497940000,-134982944828476000,-48528740585391800,-30049929332333200,475753954944220000,484452845697854000,None,12120400000000000
10000060,20000688,XPJ1-6,-393213839406681000,47072999967042700,-217334607844305000,-399233844004168000,-387193834809195000,35892436536590000,58253563397495400,209842045711574000,224827169977039000,500012,11180600000000000
10000060,20000689,B4H-9W,-416380360384393000,41862198304194400,-216484209950955000,-424236879542878000,-408523841225905000,29866941472920200,53857455135468700,213841320758212000,219127099143696000,None,11995300000000000
10000060,20000690,6-UCYU,-404551683448955000,49284583062566400,-247111423279855000,-407882737749209000,-401220629148700000,38207437899145500,60361728225987400,237519729873180000,256703116686528000,500012,11077100000000000
10000060,20000691,O5K-Y6,-429956931523100000,58891568439957000,-222333617049187000,-438567422623635000,-421346440422566000,49092340664440200,68690796215473800,214076562711084000,230590671387289000,None,9799230000000000
10000060,20000692,SPNZ-Z,-441226165782014000,29468633474980000,-219510809255136000,-451675731619438000,-430776599944590000,22314148352936100,36623118597024000,204533931994515000,234487686515756000,None,14976900000000000
10000060,20000693,YX-LYK,-418405695310881000,21516032456471700,-187448411080600000,-423250211114113000,-413561179507649000,8123538572854010,34908526340089400,177614383738248000,197282438422952000,None,13392500000000000
10000060,20000694,D5-SOW,-448450380231769000,41463983262924000,-222195772150776000,-454501724919374000,-442399035544164000,29546037337726000,53381929188122000,205770247048247000,238621297253304000,None,16425500000000000
10000060,20000695,W-4U1E,-403204589269006000,52175508517448000,-277739512071489000,-407720563817270000,-398688614720744000,42374709031072800,61976308003823500,261571247909743000,293907776233236000,None,16168300000000000
10000060,20000696,O-EIMK,-452185250857638000,38472040193308700,-252225986192192000,-458847992147022000,-445522509568254000,35379188810910900,41564891575706400,241737767576441000,262714204807942000,None,10488200000000000
10000060,20000697,SG-CTQ,-455240041529644000,54975180784580800,-248371589172099000,-459852140402377000,-450627942656913000,50311563650170800,59638797918990600,243119041581699000,253624136762499000,None,5252550000000000
10000060,20000698,NJU-QV,-465524711410822000,20784301985101400,-211284153333028000,-472245424509820000,-458803998311824000,14753298009005700,26815305961197100,199257467354367000,223310839311688000,None,12026700000000000
10000060,20000699,LSC-4P,-405552977255062000,67448141960376700,-288511159868254000,-411339181838044000,-399766772672081000,64965370902061800,69930913018691600,267528160344911000,309494159391596000,None,20983000000000000
10000060,20000700,1-A81R,-463752466103099000,52805374699580200,-237490986743776000,-468576309218065000,-458928622988132000,44884496336304400,60726253062856000,226238621693657000,248743351793896000,None,11252400000000000
10000060,20000701,F-I56R,-413733814847777000,82067940022150400,-294484890013028000,-417974952992414000,-409492676703139000,69012475261075500,95123404783225400,287650616907448000,301319163118609000,None,13055500000000000
10000060,20000702,OK-FEM,-405565219015902000,65417695269241400,-325671810864937000,-416060823887968000,-395069614143835000,47460967482570400,83374423055912300,315235045908502000,336108575821372000,None,17956700000000000
10000061,20000703,QP6B-I,-7520774421110790,11281789829105100,-242460862907172000,-18238821513211300,3197272670989730,5354638639526690,17208941018683500,225106700038467000,259815025775878000,None,17354200000000000
10000061,20000704,AU-S0B,-31142252027931900,14156867804953200,-275833504906443000,-45353925309981400,-16930578745882400,8879832120178530,19433903489727900,268598343494297000,283068666318588000,None,14211700000000000
10000061,20000705,CL-QB2,12032138595662000,17206698916969700,-270073593628520000,1195347288910040,22868929902414000,10662880871199900,23750516962739500,262871199531271000,277275987725771000,None,10836800000000000
