stationID,security,dockingCostPerVolume,maxShipVolumeDockable,officeRentalCost,operationID,stationTypeID,corporationID,solarSystemID,constellationID,regionID,stationName,x,y,z,reprocessingEfficiency,reprocessingStationsTake,reprocessingHangarFlag
60009331,0.0940808457,0E-10,50000000.0000000000,10000,26,3870,1000095,30003804,20000555,10000048,佩恩 IV - 卫星 14 - 联邦货运局 储存工厂,202405109760.0000000000,-4293550080.0000000000,-1020774850560.0000000000,0.5000000000,0.0500000000,4
60009334,0.1236928275,0E-10,50000000.0000000000,10000,26,3870,1000095,30003802,20000555,10000048,卡梅玛尔 I - 联邦货运局 储存工厂,54563266560.0000000000,8791695360.0000000000,-24270397440.0000000000,0.5000000000,0.0500000000,4
60009337,0.1829750787,0E-10,50000000.0000000000,10000,26,3870,1000095,30003801,20000555,10000048,奥索 I - 联邦货运局 储存工厂,-80702545920.0000000000,-3063275520.0000000000,-23697530880.0000000000,0.5000000000,0.0500000000,4
60009340,0.3646606895,0E-10,50000000.0000000000,10000,26,3870,1000095,30002718,20000398,10000032,兰瑟 VI - 卫星 3 - 联邦货运局 储存工厂,-494659706880.0000000000,70059171840.0000000000,2633676840960.0000000000,0.5000000000,0.0500000000,4
60009343,0.3646606895,0E-10,50000000.0000000000,10000,26,3870,1000095,30002718,20000398,10000032,兰瑟 VII - 卫星 22 - 联邦货运局 储存工厂,-5219194675200.0000000000,739201966080.0000000000,-2244085555200.0000000000,0.5000000000,0.0500000000,4
60009346,0.3051924399,0E-10,50000000.0000000000,10000,26,3870,1000095,30002719,20000398,10000032,米洛伊特姆 VII - 卫星 14 - 联邦货运局 储存工厂,-70858629120.0000000000,9145344000.0000000000,-830781235200.0000000000,0.5000000000,0.0500000000,4
60009349,0.1252039702,0E-10,50000000.0000000000,10000,26,3870,1000095,30002721,20000398,10000032,罗辛斯 II - 卫星 1 - 联邦货运局 储存工厂,-78903521280.0000000000,2103951360.0000000000,495552000000.0000000000,0.5000000000,0.0500000000,4
60009352,0.5067094851,0E-10,50000000.0000000000,10000,26,3870,1000095,30003028,20000443,10000037,阿克兰 X - 卫星 19 - 联邦货运局 储存工厂,844642099200.0000000000,-115226419200.0000000000,1073212907520.0000000000,0.5000000000,0.0500000000,4
60009355,0.6127038720,0E-10,50000000.0000000000,10000,26,3870,1000095,30003029,20000443,10000037,加舒尔茨 III - 卫星 1 - 联邦货运局 储存工厂,-808475074560.0000000000,116722360320.0000000000,-614914007040.0000000000,0.5000000000,0.0500000000,4
60009358,0.5067094851,0E-10,50000000.0000000000,10000,26,3870,1000095,30003028,20000443,10000037,阿克兰 V - 卫星 1 - 联邦货运局 储存工厂,126141358080.0000000000,-17208238080.0000000000,96292085760.0000000000,0.5000000000,0.0500000000,4
60009361,0.9516095483,0E-10,50000000.0000000000,10000,26,3870,1000095,30003026,20000443,10000037,布拉梅斯顿 VI - 卫星 2 - 联邦货运局 储存工厂,6457519595520.0000000000,436166369280.0000000000,-1675741470720.0000000000,0.5000000000,0.0500000000,4
60009364,0.7507934794,0E-10,50000000.0000000000,10000,26,3870,1000095,30002674,20000391,10000032,加拉瑞尔 I - 联邦货运局 储存工厂,4631715840.0000000000,-390881280.0000000000,-41137643520.0000000000,0.5000000000,0.0500000000,4
60009367,0.7157557791,0E-10,50000000.0000000000,10000,26,3870,1000095,30002672,20000391,10000032,印恒基斯 VII - 联邦货运局 储存工厂,75309834240.0000000000,-13355704320.0000000000,4530746449920.0000000000,0.5000000000,0.0500000000,4
60009370,0.7663115516,0E-10,50000000.0000000000,10000,26,3870,1000095,30002673,20000391,10000032,伊斯特内 I - 卫星 1 - 联邦货运局 储存工厂,47681986560.0000000000,-6992486400.0000000000,30648115200.0000000000,0.5000000000,0.0500000000,4
60009373,0.7663115516,0E-10,50000000.0000000000,10000,26,3870,1000095,30002673,20000391,10000032,伊斯特内 VI - 卫星 3 - 联邦货运局 储存工厂,280898150400.0000000000,-41193431040.0000000000,1330305884160.0000000000,0.5000000000,0.0500000000,4
60009376,0.2086483620,0E-10,50000000.0000000000,10000,26,3870,1000095,30003787,20000553,10000048,埃格则 XII - 卫星 8 - 联邦货运局 储存工厂,-2760366366720.0000000000,116614471680.0000000000,2262209372160.0000000000,0.5000000000,0.0500000000,4
60009379,0.1726206118,0E-10,50000000.0000000000,10000,26,3870,1000095,30003792,20000553,10000048,奥斯汀格勒 VI - 卫星 4 - 联邦货运局 储存工厂,666540810240.0000000000,-93359923200.0000000000,146695004160.0000000000,0.5000000000,0.0500000000,4
60009382,0.0943159914,0E-10,50000000.0000000000,10000,26,3870,1000095,30003789,20000553,10000048,布拉热 V - 卫星 3 - 联邦货运局 储存工厂,2723442647040.0000000000,472981217280.0000000000,779197931520.0000000000,0.5000000000,0.0500000000,4
60009385,0.1498434299,0E-10,50000000.0000000000,10000,26,3870,1000095,30003788,20000553,10000048,印塔基 VII - 卫星 1 - 联邦货运局 储存工厂,1941140643840.0000000000,116916019200.0000000000,4250755522560.0000000000,0.5000000000,0.0500000000,4
60009388,0.4387547559,0E-10,50000000.0000000000,10000,26,3870,1000095,30002647,20000387,10000032,伊格诺伊顿 V - 卫星 11 - 联邦货运局 储存工厂,-1291548057600.0000000000,156758384640.0000000000,-1972920606720.0000000000,0.5000000000,0.0500000000,4
60009391,0.5365041944,0E-10,50000000.0000000000,10000,26,3870,1000095,30002643,20000387,10000032,法尔伦特 I - 联邦货运局 储存工厂,18152693760.0000000000,538828800.0000000000,-52448993280.0000000000,0.5000000000,0.0500000000,4
60009394,0.5365041944,0E-10,50000000.0000000000,10000,26,3870,1000095,30002643,20000387,10000032,法尔伦特 V - 卫星 2 - 联邦货运局 储存工厂,28562595840.0000000000,846520320.0000000000,567381319680.0000000000,0.5000000000,0.0500000000,4
60009397,0.5015194705,0E-10,50000000.0000000000,10000,26,3870,1000095,30002646,20000387,10000032,戴瑞尔 V - 卫星 17 - 联邦货运局 储存工厂,-2213454520320.0000000000,-403179970560.0000000000,-765430210560.0000000000,0.5000000000,0.0500000000,4
60009400,0.2981414191,0E-10,50000000.0000000000,10000,26,3870,1000095,30005321,20000778,10000068,乔万农 VI - 联邦货运局 储存工厂,-318642462720.0000000000,-15093227520.0000000000,124131287040.0000000000,0.5000000000,0.0500000000,4
60009403,0.4186093733,0E-10,50000000.0000000000,10000,26,3870,1000095,30005320,20000778,10000068,西维斯 VI - 卫星 6 - 联邦货运局 储存工厂,430863851520.0000000000,11855093760.0000000000,-558149345280.0000000000,0.5000000000,0.0500000000,4
60009406,0.2981414191,0E-10,50000000.0000000000,10000,26,3870,1000095,30005321,20000778,10000068,乔万农 IV - 联邦货运局 储存工厂,178510848000.0000000000,8454266880.0000000000,112448593920.0000000000,0.5000000000,0.0500000000,4
60009409,0.4186093733,0E-10,50000000.0000000000,10000,26,3870,1000095,30005320,20000778,10000068,西维斯 V - 联邦货运局 储存工厂,-182071173120.0000000000,-5005762560.0000000000,421805137920.0000000000,0.5000000000,0.0500000000,4
60009412,0.5808395487,0E-10,50000000.0000000000,10000,26,3870,1000095,30002703,20000395,10000032,布莱比尔 I - 卫星 1 - 联邦货运局 储存工厂,-1341490913280.0000000000,-145300316160.0000000000,364858859520.0000000000,0.5000000000,0.0500000000,4
60009415,0.6724661866,0E-10,50000000.0000000000,10000,26,3870,1000095,30002699,20000395,10000032,布拉佩列 X - 卫星 6 - 联邦货运局 储存工厂,2044882329600.0000000000,-136867799040.0000000000,1143948533760.0000000000,0.5000000000,0.0500000000,4
60009418,0.5391675134,0E-10,50000000.0000000000,10000,26,3870,1000095,30002700,20000395,10000032,巴维兰 I - 联邦货运局 储存工厂,-44924559360.0000000000,-545464320.0000000000,-31712256000.0000000000,0.5000000000,0.0500000000,4
60009421,0.6724661866,0E-10,50000000.0000000000,10000,26,3870,1000095,30002699,20000395,10000032,布拉佩列 IV - 卫星 2 - 联邦货运局 储存工厂,-192601989120.0000000000,12890480640.0000000000,59697684480.0000000000,0.5000000000,0.0500000000,4
60009424,0.7462381739,0E-10,50000000.0000000000,10000,26,3870,1000096,30003830,20000560,10000048,俄沃勒 III - 卫星 1 - 短途物流 储存工厂,-38784000000.0000000000,-1915576320.0000000000,184574238720.0000000000,0.5000000000,0.0500000000,4
60009427,0.2480170593,0E-10,50000000.0000000000,10000,26,3870,1000096,30003835,20000560,10000048,毛特 VIII - 短途物流 储存工厂,975271403520.0000000000,-6205071360.0000000000,5009488158720.0000000000,0.5000000000,0.0500000000,4
60009430,0.2150660522,0E-10,50000000.0000000000,10000,7,3865,1000097,30003570,20000520,10000044,伊尔罗 IV - 卫星 1 - 物资集团 矿冶站,27217551360.0000000000,-3674480640.0000000000,299126906880.0000000000,0.3200000000,0.0500000000,4
60009433,0.1826938457,0E-10,50000000.0000000000,10000,7,3865,1000097,30003566,20000520,10000044,埃莫古尔 V - 物资集团 矿冶站,452886405120.0000000000,-31663841280.0000000000,26533847040.0000000000,0.3200000000,0.0500000000,4
60009436,0.1198262731,0E-10,50000000.0000000000,10000,9,3865,1000097,30003572,20000520,10000044,维威农 VI - 卫星 3 - 物资集团 矿物储备,-321607311360.0000000000,-44488335360.0000000000,665474211840.0000000000,0.5000000000,0.0500000000,4
60009439,0.1193242660,0E-10,50000000.0000000000,10000,7,3865,1000097,30003569,20000520,10000044,卡德兰尼 V - 物资集团 矿冶站,-11005992960.0000000000,-43130880.0000000000,-505180938240.0000000000,0.3200000000,0.0500000000,4
60009442,0.2137561244,0E-10,50000000.0000000000,10000,9,3865,1000097,30003607,20000525,10000044,斯塔罗因 IX - 卫星 10 - 物资集团 矿物储备,-1634240471040.0000000000,64927211520.0000000000,-616392253440.0000000000,0.5000000000,0.0500000000,4
60009445,0.2137561244,0E-10,50000000.0000000000,10000,7,3865,1000097,30003607,20000525,10000044,斯塔罗因 IX - 卫星 17 - 物资集团 矿冶站,-1627277598720.0000000000,64649748480.0000000000,-624924303360.0000000000,0.3200000000,0.0500000000,4
60009448,0.6222362870,0E-10,50000000.0000000000,10000,8,3867,1000097,30003604,20000525,10000044,波彻林佩 VI - 物资集团 精炼厂,358879764480.0000000000,-30162493440.0000000000,-430396661760.0000000000,0.5000000000,0.0500000000,4
60009451,0.2137561244,0E-10,50000000.0000000000,10000,7,3865,1000097,30003607,20000525,10000044,斯塔罗因 IX - 卫星 15 - 物资集团 矿冶站,-1634218106880.0000000000,64927703040.0000000000,-612314849280.0000000000,0.3200000000,0.0500000000,4
60009454,0.6773544114,0E-10,50000000.0000000000,10000,9,3865,1000097,30005026,20000735,10000064,卡特 VII - 卫星 4 - 物资集团 矿物储备,-1631669821440.0000000000,-29349519360.0000000000,-4136714035200.0000000000,0.5000000000,0.0500000000,4
60009457,0.7267059244,0E-10,50000000.0000000000,10000,9,3865,1000097,30005027,20000735,10000064,欧玛尔 IX - 卫星 4 - 物资集团 矿物储备,-2618387128320.0000000000,18807644160.0000000000,-1723378360320.0000000000,0.5000000000,0.0500000000,4
60009460,0.7267059244,0E-10,50000000.0000000000,10000,9,3865,1000097,30005027,20000735,10000064,欧玛尔 VIII - 物资集团 矿物储备,-1586248212480.0000000000,11385446400.0000000000,-1613847797760.0000000000,0.5000000000,0.0500000000,4
60009463,-1.0000000000,0E-10,50000000.0000000000,10000,109,3865,1000292,30005029,20000789,10000070,瓦勒 II - 卫星 1 - 暗泽裔演化枝 开采终端,-251167088640.0000000000,-31931719680.0000000000,-79759810560.0000000000,0.5000000000,0.0500000000,4
60009466,0.6269767758,0E-10,50000000.0000000000,10000,7,3865,1000097,30003817,20000557,10000048,欧玛依惹 VIII - 卫星 5 - 物资集团 矿冶站,-495603671040.0000000000,40794562560.0000000000,383011921920.0000000000,0.3200000000,0.0500000000,4
60009469,0.6569125434,0E-10,50000000.0000000000,10000,7,3865,1000097,30003814,20000557,10000048,默林 VI - 卫星 5 - 物资集团 矿冶站,713547816960.0000000000,133214576640.0000000000,381504430080.0000000000,0.3200000000,0.0500000000,4
60009472,0.6094606809,0E-10,50000000.0000000000,10000,7,3865,1000097,30003816,20000557,10000048,维林论 I - 物资集团 矿冶站,130870026240.0000000000,-4049510400.0000000000,82803793920.0000000000,0.3200000000,0.0500000000,4
60009475,0.7555431528,0E-10,50000000.0000000000,10000,8,3867,1000097,30003812,20000557,10000048,奥斯玛兰奈斯 VII - 卫星 9 - 物资集团 精炼厂,-641819074560.0000000000,-75553382400.0000000000,-1786364190720.0000000000,0.5000000000,0.0500000000,4
60009478,0.2544274058,0E-10,50000000.0000000000,10000,7,3865,1000097,30005014,20000733,10000064,伊瑟南 XI - 卫星 4 - 物资集团 矿冶站,-2470208593920.0000000000,217465774080.0000000000,2018235555840.0000000000,0.3200000000,0.0500000000,4
60009481,0.2544274058,0E-10,50000000.0000000000,10000,7,3865,1000097,30005014,20000733,10000064,伊瑟南 VII - 卫星 9 - 物资集团 矿冶站,93447413760.0000000000,-8226201600.0000000000,378198466560.0000000000,0.3200000000,0.0500000000,4
60009484,0.2544274058,0E-10,50000000.0000000000,10000,7,3865,1000097,30005014,20000733,10000064,伊瑟南 VII - 卫星 13 - 物资集团 矿冶站,93053460480.0000000000,-8192532480.0000000000,380304138240.0000000000,0.3200000000,0.0500000000,4
60009487,0.5412530398,0E-10,50000000.0000000000,10000,9,3865,1000097,30005011,20000733,10000064,卓瑟罗瑞 IX - 卫星 4 - 物资集团 矿物储备,2268952780800.0000000000,-8981422080.0000000000,-4090985963520.0000000000,0.5000000000,0.0500000000,4
60009490,0.5230190689,0E-10,50000000.0000000000,10000,8,3867,1000097,30003574,20000521,10000044,波伊斯汀 VI - 卫星 23 - 物资集团 精炼厂,-863126446080.0000000000,149376000000.0000000000,6100617584640.0000000000,0.5000000000,0.0500000000,4
60009493,0.6203857098,0E-10,50000000.0000000000,10000,9,3865,1000097,30003577,20000521,10000044,欧尔瑟 VI - 卫星 6 - 物资集团 矿物储备,-278402703360.0000000000,1554800640.0000000000,-834405212160.0000000000,0.5000000000,0.0500000000,4
60009496,0.4429106619,0E-10,50000000.0000000000,10000,8,3867,1000097,30003573,20000521,10000044,皮特涅尔 VII - 卫星 1 - 物资集团 精炼厂,-1074630451200.0000000000,104673976320.0000000000,486100869120.0000000000,0.5000000000,0.0500000000,4
60009499,0.6966792059,0E-10,50000000.0000000000,10000,9,3865,1000097,30003578,20000521,10000044,奥克坦尼维 V - 物资集团 矿物储备,674909184000.0000000000,8259624960.0000000000,815059968000.0000000000,0.5000000000,0.0500000000,4
60009502,0.2057212296,0E-10,50000000.0000000000,10000,7,3865,1000097,30003799,20000554,10000048,乌法兰特 III - 卫星 4 - 物资集团 矿冶站,-321740267520.0000000000,7908679680.0000000000,141804134400.0000000000,0.3200000000,0.0500000000,4
60009505,0.3494454048,0E-10,50000000.0000000000,10000,8,3867,1000097,30003796,20000554,10000048,埃格斯 VIII - 卫星 5 - 物资集团 精炼厂,-1153345904640.0000000000,218536304640.0000000000,-1931508817920.0000000000,0.5000000000,0.0500000000,4
60009508,0.6052797269,0E-10,50000000.0000000000,10000,8,3867,1000097,30003794,20000554,10000048,斯塔克蒙 VIII - 卫星 6 - 物资集团 精炼厂,-1120679239680.0000000000,-129838571520.0000000000,1536087367680.0000000000,0.5000000000,0.0500000000,4
60009511,0.2057212296,0E-10,50000000.0000000000,10000,8,3867,1000097,30003799,20000554,10000048,乌法兰特 VII - 卫星 2 - 物资集团 精炼厂,-2498906972160.0000000000,61425623040.0000000000,-916494704640.0000000000,0.5000000000,0.0500000000,4
60009514,0.6918864952,0E-10,50000000.0000000000,10000,9,3865,1000097,30003014,20000441,10000037,贝勒耶 VII - 卫星 1 - 物资集团 矿物储备,640137338880.0000000000,67389726720.0000000000,1413555363840.0000000000,0.5000000000,0.0500000000,4
60009517,0.5992497128,0E-10,50000000.0000000000,10000,8,3867,1000097,30003013,20000441,10000037,爵尔勒瑟 II - 物资集团 精炼厂,50568437760.0000000000,8752865280.0000000000,-39363010560.0000000000,0.5000000000,0.0500000000,4
60009520,0.6918864952,0E-10,50000000.0000000000,10000,8,3867,1000097,30003014,20000441,10000037,贝勒耶 VI - 卫星 2 - 物资集团 精炼厂,20315627520.0000000000,2138726400.0000000000,-899075235840.0000000000,0.5000000000,0.0500000000,4
60009523,0.7180394844,0E-10,50000000.0000000000,10000,7,3865,1000097,30003011,20000441,10000037,莫尔蒙 VI - 卫星 20 - 物资集团 矿冶站,1450489405440.0000000000,207012126720.0000000000,-575154708480.0000000000,0.3200000000,0.0500000000,4
60009526,0.7886540077,0E-10,50000000.0000000000,10000,9,3865,1000097,30003589,20000523,10000044,维考迪 I - 物资集团 矿物储备,8120770560.0000000000,-124231680.0000000000,30443888640.0000000000,0.5000000000,0.0500000000,4
60009529,0.7224192635,0E-10,50000000.0000000000,10000,7,3865,1000097,30003593,20000523,10000044,赛通勒 VI - 卫星 4 - 物资集团 矿冶站,27662622720.0000000000,3877232640.0000000000,-416622305280.0000000000,0.3200000000,0.0500000000,4
60009532,0.7570580433,0E-10,50000000.0000000000,10000,8,3867,1000097,30003588,20000523,10000044,耶尔瑞勒 XII - 卫星 9 - 物资集团 精炼厂,-1226324336640.0000000000,117017763840.0000000000,1967645122560.0000000000,0.5000000000,0.0500000000,4
60009535,0.7570580433,0E-10,50000000.0000000000,10000,8,3867,1000097,30003588,20000523,10000044,耶尔瑞勒 XII - 卫星 11 - 物资集团 精炼厂,-1229095526400.0000000000,117281464320.0000000000,1963853537280.0000000000,0.5000000000,0.0500000000,4
60009538,0.0712008819,0E-10,50000000.0000000000,10000,7,3865,1000097,30003600,20000524,10000044,埃加罗尔斯 IV - 卫星 3 - 物资集团 矿冶站,291978731520.0000000000,15145820160.0000000000,-238196367360.0000000000,0.3200000000,0.0500000000,4
60009541,0.2325312467,0E-10,50000000.0000000000,10000,8,3867,1000097,30003594,20000524,10000044,希伦尼 X - 物资集团 精炼厂,-970232094720.0000000000,136849367040.0000000000,-1006801428480.0000000000,0.5000000000,0.0500000000,4
60009544,0.1788228483,0E-10,50000000.0000000000,10000,9,3865,1000097,30003601,20000524,10000044,巴比尔莫特 VI - 卫星 15 - 物资集团 矿物储备,-149832376320.0000000000,-24137687040.0000000000,-802465013760.0000000000,0.5000000000,0.0500000000,4
60009547,0.2623535382,0E-10,50000000.0000000000,10000,7,3865,1000097,30003595,20000524,10000044,埃里坦特 IX - 卫星 16 - 物资集团 矿冶站,-1689121136640.0000000000,54852526080.0000000000,2600787763200.0000000000,0.3200000000,0.0500000000,4
60009550,0.8667830122,0E-10,50000000.0000000000,10000,9,3865,1000098,30005304,20000776,10000068,阿伦特尼 VII - 卫星 1 - 星形矿业 矿物储备,2856099840.0000000000,-111452160.0000000000,-2476517253120.0000000000,0.5000000000,0.0500000000,4
60009553,0.8846282262,0E-10,50000000.0000000000,10000,9,3865,1000098,30005303,20000776,10000068,梅尔罗勒斯 IX - 卫星 15 - 星形矿业 矿物储备,1145706455040.0000000000,-218768056320.0000000000,495273123840.0000000000,0.5000000000,0.0500000000,4
60009556,0.8667830122,0E-10,50000000.0000000000,10000,8,3867,1000098,30005304,20000776,10000068,阿伦特尼 VII - 卫星 5 - 星形矿业 精炼厂,2522112000.0000000000,-97443840.0000000000,-2479515279360.0000000000,0.5000000000,0.0500000000,4
60009559,0.9239133100,0E-10,50000000.0000000000,10000,8,3867,1000098,30005302,20000776,10000068,埃列尼亚 V - 卫星 10 - 星形矿业 精炼厂,721459568640.0000000000,43723776000.0000000000,-186716282880.0000000000,0.5000000000,0.0500000000,4
60009562,0.9239133100,0E-10,50000000.0000000000,10000,8,3867,1000098,30005302,20000776,10000068,埃列尼亚 VIII - 星形矿业 精炼厂,4748420997120.0000000000,287770091520.0000000000,-1237208309760.0000000000,0.5000000000,0.0500000000,4
60009565,0.8215773718,0E-10,50000000.0000000000,10000,9,3865,1000098,30005306,20000776,10000068,瓦伊尔勒 VIII - 卫星 11 - 星形矿业 矿物储备,92637634560.0000000000,-7865180160.0000000000,-1185290526720.0000000000,0.5000000000,0.0500000000,4
60009568,0.2148245600,0E-10,50000000.0000000000,10000,9,3865,1000098,30003806,20000556,10000048,佩里勒 VI - 卫星 2 - 星形矿业 矿物储备,978678865920.0000000000,-98968412160.0000000000,2731484897280.0000000000,0.5000000000,0.0500000000,4
60009571,0.2148245600,0E-10,50000000.0000000000,10000,8,3867,1000098,30003806,20000556,10000048,佩里勒 V - 卫星 13 - 星形矿业 精炼厂,-1445166735360.0000000000,146143272960.0000000000,112212910080.0000000000,0.5000000000,0.0500000000,4
60009574,0.3848641347,0E-10,50000000.0000000000,10000,9,3865,1000098,30003807,20000556,10000048,朵儿 V - 卫星 7 - 星形矿业 矿物储备,-348685639680.0000000000,25961226240.0000000000,-26832691200.0000000000,0.5000000000,0.0500000000,4
60009577,0.5037160017,0E-10,50000000.0000000000,10000,9,3865,1000098,30003809,20000556,10000048,布瑞利斯迪尔 IV - 卫星 2 - 星形矿业 矿物储备,313629941760.0000000000,-33087774720.0000000000,-116035952640.0000000000,0.5000000000,0.0500000000,4
60009580,0.2148245600,0E-10,50000000.0000000000,10000,8,3867,1000098,30003806,20000556,10000048,佩里勒 III - 星形矿业 精炼厂,-24080670720.0000000000,2437079040.0000000000,237142548480.0000000000,0.5000000000,0.0500000000,4
60009583,0.5438451705,0E-10,50000000.0000000000,10000,8,3867,1000098,30003810,20000556,10000048,维瓦尼尔 III - 卫星 1 - 星形矿业 精炼厂,-157730856960.0000000000,27417108480.0000000000,-89392373760.0000000000,0.5000000000,0.0500000000,4
60009586,0.5231203784,0E-10,50000000.0000000000,10000,7,3865,1000098,30002641,20000386,10000032,奥法瑞 IV - 卫星 2 - 星形矿业 矿冶站,-572916326400.0000000000,32006676480.0000000000,-522509475840.0000000000,0.3200000000,0.0500000000,4
60009589,0.5231203784,0E-10,50000000.0000000000,10000,7,3865,1000098,30002641,20000386,10000032,奥法瑞 II - 星形矿业 矿冶站,-124668518400.0000000000,6962995200.0000000000,-102766878720.0000000000,0.3200000000,0.0500000000,4
60009592,0.5231203784,0E-10,50000000.0000000000,10000,7,3865,1000098,30002641,20000386,10000032,奥法瑞 III - 卫星 3 - 星形矿业 矿冶站,413397442560.0000000000,-23095664640.0000000000,-127084339200.0000000000,0.3200000000,0.0500000000,4
60009595,0.5231203784,0E-10,50000000.0000000000,10000,7,3865,1000098,30002641,20000386,10000032,奥法瑞 I - 星形矿业 矿冶站,44928491520.0000000000,-2511544320.0000000000,-60241059840.0000000000,0.3200000000,0.0500000000,4
60009598,0.6882390795,0E-10,50000000.0000000000,10000,9,3865,1000098,30002637,20000386,10000032,梅茨瑞 V - 卫星 8 - 星形矿业 矿物储备,-767218606080.0000000000,88438333440.0000000000,-258826690560.0000000000,0.5000000000,0.0500000000,4
60009601,0.8725015367,0E-10,50000000.0000000000,10000,8,3867,1000098,30002639,20000386,10000032,埃卓蓝德 VI - 卫星 8 - 星形矿业 精炼厂,428246507520.0000000000,-53633310720.0000000000,2159992135680.0000000000,0.5000000000,0.0500000000,4
60009604,0.5188180285,0E-10,50000000.0000000000,10000,9,3865,1000098,30005333,20000780,10000068,斯托欧 IV - 卫星 1 - 星形矿业 矿物储备,-102297722880.0000000000,-5310996480.0000000000,512422010880.0000000000,0.5000000000,0.0500000000,4
60009607,0.4719872495,0E-10,50000000.0000000000,10000,8,3867,1000098,30005330,20000780,10000068,埃拉隆 III - 星形矿业 精炼厂,159409889280.0000000000,-16150241280.0000000000,-170861322240.0000000000,0.5000000000,0.0500000000,4
60009610,0.4719872495,0E-10,50000000.0000000000,10000,8,3867,1000098,30005330,20000780,10000068,埃拉隆 VII - 星形矿业 精炼厂,-1077736366080.0000000000,109206528000.0000000000,-436437442560.0000000000,0.5000000000,0.0500000000,4
60009613,0.5188180285,0E-10,50000000.0000000000,10000,7,3865,1000098,30005333,20000780,10000068,斯托欧 VIII - 星形矿业 矿冶站,-1446137487360.0000000000,-75081523200.0000000000,2169735290880.0000000000,0.3200000000,0.0500000000,4
60009616,0.5188180285,0E-10,50000000.0000000000,10000,7,3865,1000098,30005333,20000780,10000068,斯托欧 II - 星形矿业 矿冶站,73118883840.0000000000,3797606400.0000000000,185989324800.0000000000,0.3200000000,0.0500000000,4
60009619,0.5188180285,0E-10,50000000.0000000000,10000,9,3865,1000098,30005333,20000780,10000068,斯托欧 I - 卫星 1 - 星形矿业 矿物储备,-125476085760.0000000000,-6514483200.0000000000,-29064437760.0000000000,0.5000000000,0.0500000000,4
60009622,0.2325312467,0E-10,50000000.0000000000,10000,9,3865,1000098,30003594,20000524,10000044,希伦尼 IV - 卫星 1 - 星形矿业 矿物储备,-34748620800.0000000000,4901314560.0000000000,201035489280.0000000000,0.5000000000,0.0500000000,4
60009625,0.2623535382,0E-10,50000000.0000000000,10000,7,3865,1000098,30003595,20000524,10000044,埃里坦特 IX - 卫星 7 - 星形矿业 矿冶站,-1689295134720.0000000000,54858178560.0000000000,2600099635200.0000000000,0.3200000000,0.0500000000,4
60009628,0.2325312467,0E-10,50000000.0000000000,10000,9,3865,1000098,30003594,20000524,10000044,希伦尼 V - 星形矿业 矿物储备,265493176320.0000000000,-37450260480.0000000000,-69779988480.0000000000,0.5000000000,0.0500000000,4
60009631,0.1640008571,0E-10,50000000.0000000000,10000,7,3865,1000098,30003598,20000524,10000044,奥贾瑞亚 II - 星形矿业 矿冶站,-22995640320.0000000000,948019200.0000000000,-146038333440.0000000000,0.3200000000,0.0500000000,4
60009634,0.0712008819,0E-10,50000000.0000000000,10000,7,3865,1000098,30003600,20000524,10000044,埃加罗尔斯 V - 卫星 20 - 星形矿业 矿冶站,-443120394240.0000000000,-22985072640.0000000000,-441134407680.0000000000,0.3200000000,0.0500000000,4
60009637,0.2325312467,0E-10,50000000.0000000000,10000,8,3867,1000098,30003594,20000524,10000044,希伦尼 X - 星形矿业 精炼厂,-970233077760.0000000000,136855756800.0000000000,-1006803640320.0000000000,0.5000000000,0.0500000000,4
60009640,0.8906149761,0E-10,50000000.0000000000,10000,7,3865,1000098,30004969,20000727,10000064,奥苏拉尔特 VIII - 卫星 2 - 星形矿业 矿冶站,-1285998551040.0000000000,189715783680.0000000000,-308157112320.0000000000,0.3200000000,0.0500000000,4
60009643,0.8906149761,0E-10,50000000.0000000000,10000,7,3865,1000098,30004969,20000727,10000064,奥苏拉尔特 IV - 星形矿业 矿冶站,71500062720.0000000000,-10549370880.0000000000,74118635520.0000000000,0.3200000000,0.0500000000,4
60009646,0.9473784782,0E-10,50000000.0000000000,10000,9,3865,1000098,30004968,20000727,10000064,米尔斯 I - 星形矿业 矿物储备,51234447360.0000000000,-1326243840.0000000000,-43617116160.0000000000,0.5000000000,0.0500000000,4
60009649,0.8906149761,0E-10,50000000.0000000000,10000,7,3865,1000098,30004969,20000727,10000064,奥苏拉尔特 VIII - 星形矿业 矿冶站,-1286032220160.0000000000,189713326080.0000000000,-307947970560.0000000000,0.3200000000,0.0500000000,4
60009652,0.8906149761,0E-10,50000000.0000000000,10000,7,3865,1000098,30004969,20000727,10000064,奥苏拉尔特 VII - 卫星 3 - 星形矿业 矿冶站,-417505466880.0000000000,61592947200.0000000000,-110375093760.0000000000,0.3200000000,0.0500000000,4
60009655,0.8906149761,0E-10,50000000.0000000000,10000,7,3865,1000098,30004969,20000727,10000064,奥苏拉尔特 II - 星形矿业 矿冶站,50444820480.0000000000,-7440261120.0000000000,-34703400960.0000000000,0.3200000000,0.0500000000,4
60009658,0.0940761659,0E-10,50000000.0000000000,10000,9,3865,1000098,30003791,20000553,10000048,阿南克勒 IV - 卫星 16 - 星形矿业 矿物储备,-448282583040.0000000000,86666403840.0000000000,-115588915200.0000000000,0.5000000000,0.0500000000,4
