regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
10000043,20000513,30003514,耶尔拉蒙,-192430359799854000,66689098554946300,-60824861433376700,-192430909358926000,-192426530712880000,66689005729388400,66689111785745100,60823245655120400,60825277817517200,0.04473,1,0,0,1,0,0,None,0.808656255,500003,2189323022416,3800,B
10000043,20000513,30003515,安妮拉,-195893822302460000,74529961923124000,-59902465936324300,-195896835989320000,-195892887697491000,74529934494841500,74530050368235300,59900491683474400,59903022731847200,0.1662,1,0,0,1,0,0,None,0.654876045,500003,1974145914752,45047,B1
10000043,20000513,30003516,培德尔,-199430117408856000,73290529269242400,-65321649373902400,-199431954359160000,-199428296090967000,73290472443516900,73290585733988800,65319182257980600,65325506853661600,0.2448,0,0,1,0,0,0,None,0.650763941,500003,3162297840464,45038,B1
10000043,20000513,30003517,伊塔,-200264734904832000,66853662850840200,-59775843880243200,-200264853198104000,-200259710993782000,66853650578459100,66854184047297600,59773329985356400,59779137325703400,0.2123,0,0,0,1,0,0,None,0.758617061,500003,2903670173504,3798,B
10000043,20000513,30003518,萨赫利,-201650923271908000,79990497950314000,-55761557224776800,-201652637101968000,-201650072719688000,79990287936495600,79990602173559300,55759348230430200,55764717216489200,0.0885,0,0,1,0,0,0,None,0.522431409,500003,2684493029564,45037,B1
10000043,20000513,30003519,拉妮拉,-204990143652488000,70644829407310700,-52896112930323200,-204992366805880000,-204988702869135000,70644793562486800,70644852647830800,52895517617159400,52896736939281600,0.04147,0,0,1,0,0,0,None,0.667017625,500003,1831968372528,45041,B1
10000043,20000514,30003520,马霍克特,-161053412063544000,90384036597437200,-70842780064421800,-161055570086068000,-161051307296504000,90383653045047100,90384426125309200,70840079413243500,70848714119328600,0.1449,1,0,1,0,0,1,None,0.859905816,500003,4317353042548,7,B
10000043,20000514,30003521,埃卡比斯,-172250652396886000,99394984295253600,-82269325389713600,-172252047259840000,-172250354966168000,99394976795548800,99395019008434800,82266596045704100,82274027818666000,0.07561,0,0,1,0,0,0,None,0.662152806,500003,3715886480872,8,B1
10000043,20000514,30003522,萨拉姆首星,-165279542278407000,81696656666870000,-79724855850691000,-165279647405591000,-165276283670734000,81696522386446000,81696660999712800,79724412791736400,79727380620143000,0.03647,1,0,0,1,0,0,None,1,500003,1681867428592,45039,A
10000043,20000514,30003523,哈玛,-159766393747017000,89350192864116800,-90327333371898400,-159769028148615000,-159765075151247000,89350113754306000,89350232458634000,90324394397906400,90328767124827100,0.02237,0,0,1,0,0,0,None,0.839544839,500003,2186363460352,7,B
10000043,20000514,30003524,伊那尔,-171942239426247000,84715608764073600,-79232772296300000,-171942428860484000,-171938936401881000,84715585946632000,84716006607508400,79232587716970400,79233781570156700,0.08542,1,0,0,1,0,0,None,0.950758925,500003,1746229300736,45037,A
10000043,20000514,30003525,巴戈丹,-157948653811982000,88975971366294500,-96735800592525900,-157954050538211000,-157945449364459000,88975081189326300,88976499944601600,96734889289165900,96737912893191200,0.4272,1,0,0,1,0,0,None,0.717178801,500003,4300586876096,45047,B1
10000043,20000514,30003526,穆尔茨,-158147803163188000,85525559877724400,-103816063977658000,-158149244252689000,-158147371343947000,85525517785302400,85525700158216600,103815859105815000,103819766688138000,0.1288,1,0,0,1,0,0,None,0.619385923,500003,1953791161640,45047,B1
10000043,20000514,30003527,切索,-175983786810414000,80507340568751200,-73293369113050500,-175984738250644000,-175982829092516000,80507332703274300,80507348392268700,73291320270932800,73294151223666500,0.02585,1,0,1,0,0,0,None,0.875494909,500003,1415476366880,8,B
10000043,20000515,30003528,赫利拉,-175324114699566000,77126226583314000,-66997785071210800,-175326406861048000,-175319831319782000,77125972228818000,77126701898091900,66994947059797100,66998745323326000,0.4305,1,0,1,0,0,0,None,0.820386757,500003,3287770633152,6,B
10000043,20000515,30003529,彻米里普,-180544799864832000,88024900141374000,-62176914115450400,-180549435438052000,-180544669347092000,88023982948099200,88024925966964800,62175089532455400,62177748166194300,0.1621,0,0,0,1,0,0,None,0.608256366,500003,2383045480032,45033,B1
10000043,20000515,30003530,拉纳瓦斯,-182424822711459000,97677307615683100,-63107589723117800,-182425561522623000,-182422971725620000,97676958091902800,97677447126339200,63105734289045100,63108188737327100,0.08917,0,0,0,1,0,0,None,0.44186598,500003,1294898501248,45036,B2
10000043,20000515,30003531,西索法德,-182906121154964000,78214187995534400,-55345631560484800,-182908680937112000,-182905884148297000,78213769482636900,78214226165563200,55341777790314700,55347347484308400,0.07587,1,0,0,1,0,0,None,0.653280608,500003,2784846996872,45037,B1
10000043,20000515,30003532,耶索耶,-181482103975116000,84653874351421600,-66186106166958000,-181485813922809000,-181477883741128000,84653805717992400,84653934673481900,66180416920192200,66187319921373600,0.2652,0,1,0,0,0,0,None,0.690712248,500003,3965090840720,45041,B1
10000043,20000515,30003533,哈达,-189042613777465000,78804294079254700,-61441797726815000,-189044258313535000,-189040355912708000,78804237629956400,78804335217976000,61440431511808800,61445146798170800,0.01647,1,0,0,1,0,0,None,0.638811232,500003,2357643181056,3800,B1
10000043,20000515,30003534,娜玛丽,-189092963912542000,96740084286587600,-62084490277169200,-189096568380060000,-189089522728164000,96739932410922400,96740243364541600,62084006911895500,62088202714832800,0.04522,0,0,1,0,0,0,None,0.376496457,500003,3522825947888,45040,B2
10000043,20000515,30003535,埃菲瓦德,-193087677725391000,84451588863165600,-61585152889704200,-193087803995585000,-193085223190488000,84451574348942000,84451870992424800,61583194032953600,61590209203702300,1.631,1,0,1,0,0,0,None,0.51957224,500003,3507585374276,3796,B1
10000043,20000515,30003536,乌兹格,-176165353341286000,77893998726177400,-52553847513040400,-176167119797975000,-176160832002374000,77893957557709700,77894103797412700,52552394311333600,52557095355841000,0.0537,0,1,0,0,0,0,None,0.635523316,500003,3143897800416,7,B1
10000043,20000515,30003537,洱左,-185853428559880000,89848026825842500,-58569640326329500,-185856421927783000,-185849120651936000,89847558962668800,89848351930044300,58567698776177600,58574745954769800,0.03645,0,0,1,0,0,0,None,0.47857564,500003,3650637923296,45039,B1
10000043,20000516,30003538,梅尔茨,-152138598390024000,88708866628344100,-97916358241993700,-152139087849024000,-152134457408800000,88708785700293500,88709575768652400,97911485532450800,97918469408324000,3.614,1,0,0,1,0,0,None,0.656136771,500003,3491937936608,10,B1
10000043,20000516,30003539,米亚基,-159090139344323000,96909203856592900,-101188197428898000,-159093828972376000,-159084085436254000,96908015989810200,96909936344664900,101186038226595000,101189807574927000,0.346,0,0,1,0,0,0,None,0.484770297,500003,4871768061616,45030,B1
10000043,20000516,30003540,斯卡利,-148202474360376000,87598526229926000,-102873985285518000,-148203522260206000,-148200530884409000,87598432719846000,87598699821413900,102873669056611000,102879082959584000,0.2862,0,0,1,0,0,0,None,0.534216401,500003,2706951487008,3802,B1
10000043,20000516,30003541,法苏巴,-161887499868096000,103930434353680000,-100395263724044000,-161888532949696000,-161886894280664000,103930388755388000,103930512043868000,100395068159160000,100399918108955000,0.3423,0,0,0,1,0,0,None,0.353254401,500003,2424974897488,45030,B2
10000043,20000516,30003542,哈扬托姆,-151527010511103000,103380012482458000,-92458179934141200,-151529005540303000,-151526114107608000,103379969994435000,103380107039292000,92456893196451800,92459994971922800,0.04439,0,0,1,0,0,0,None,0.460561282,500003,1550887735504,45041,B1
10000043,20000516,30003543,赞喀,-152821871207108000,102836295026148000,-98895390284326700,-152827008314891000,-152816467082380000,102835590610026000,102837036056382000,98890285129122700,98898228501029200,0.1391,0,1,0,0,0,0,None,0.379878397,500003,5270616255152,45031,B2
10000043,20000516,30003544,伽勒,-147573597934168000,84317525807608000,-108571753431656000,-147576758248894000,-147573153206232000,84317449388749600,84318068641645600,108571503987530000,108576097666548000,0.4762,1,0,1,0,0,0,None,0.449164159,500003,2296839509448,45036,B2
10000043,20000517,30003545,逾赫利亚,-145787183375504000,72736615825472700,-87463408262665400,-145787368817041000,-145786727529696000,72736582121676900,72736698672942400,87461668892620000,87468840047364300,0.3876,1,0,0,1,0,1,None,0.799609281,500003,3585577372112,45032,B
10000043,20000517,30003546,迈尔阿,-149846372434676000,68441885022879200,-85788810142450200,-149847907978624000,-149845878639841000,68441743109366700,68441930659869200,85786766683500000,85789787148286400,0.03044,1,0,0,1,0,0,None,0.798762819,500003,1510232393136,45037,B
10000043,20000517,30003547,哈姆瑟,-153455500144556000,70092116521694200,-82426172976210800,-153458378955190000,-153453647029857000,70092087846688200,70092134987537200,82425796820708800,82427106321216600,0.02161,0,0,0,1,0,0,None,0.855220015,500003,2365962666080,45032,B
10000043,20000517,30003548,巴日拉,-148829026028764000,79803454062173200,-90133856135437900,-148830573406640000,-148828593288808000,79803208709481200,79803522677745400,90132897538958800,90137663115318000,0.4141,1,0,1,0,0,0,None,0.815270892,500003,2382788179616,9,B
10000043,20000517,30003549,拉什凯,-156076326208310000,74423703455888400,-81218659906708400,-156077828116457000,-156074101485327000,74423463315288400,74424058305356400,81218213368980800,81219831466604000,0.01694,0,0,0,1,0,0,None,0.917045212,500003,1863315565536,45040,B
10000043,20000517,30003550,支什诺,-157832121646039000,73283724319868700,-74236808818578200,-157832260137056000,-157825771789712000,73283721897016800,73283835041697600,74230279360432800,74240819319101700,2.551,0,0,0,1,0,0,None,0.903870287,500003,5269979334464,45046,B
10000043,20000517,30003551,贾苏鲁,-156305859261766000,67404281733628000,-81333573570268700,-156307068493303000,-156304293438264000,67404129420135800,67404480849431400,81329520722526000,81333642082814200,0.2519,0,0,0,1,0,0,None,0.842186723,500003,2060680144064,45041,B
10000043,20000517,30003552,埃纳,-161529369449713000,73451618184682400,-71499818430655600,-161534578266855000,-161527385209328000,73451588734650200,73451695492695900,71499726458259100,71500935990673200,0.6263,0,0,1,0,0,0,None,0.900473852,500003,3596528762800,45038,B
10000043,20000518,30003553,瓦若乌,-150472747539051000,61789725972806000,-114031844514938000,-150479398242976000,-150469417138551000,61789317255836800,61789930641936000,114024323953646000,114039272341500000,10.79,1,0,0,1,0,0,None,0.52556215,500003,7474193927496,3796,B1
10000043,20000518,30003554,贾姆布,-148501279312630000,67872193724024200,-111817284599602000,-148504718279303000,-148500116931968000,67871624106097000,67872386256833800,111812740176636000,111823341666068000,0.3405,0,0,0,1,0,0,None,0.518605502,500003,5300744716208,45047,B1
10000043,20000518,30003555,比丹莎尔,-150408448856740000,70625500178321200,-116766399792570000,-150411172355894000,-150402132661763000,70625441344864600,70625636812097400,116765559040724000,116767769043256000,0.7798,1,0,0,1,0,0,None,0.480322373,500003,4519847065376,45047,B1
10000043,20000518,30003556,阿尔通,-144567950878172000,63092674365830200,-112323397626206000,-144568565429567000,-144565669615160000,63092366737023100,63092757238644200,112323260127504000,112328007231720000,0.05017,0,0,0,1,0,0,None,0.426981824,500003,2373552108160,45032,B2
10000043,20000518,30003557,希尔拉,-141525990515571000,69441571722012400,-119940319590460000,-141536445198792000,-141516333439060000,69440182071199400,69442855356078300,119931807915027000,119951625168760000,0.05627,0,1,0,0,0,0,None,0.278010286,500003,10055879865840,45039,B2
10000043,20000518,30003558,马蒂玛尔,-152125503235063000,68189016009386400,-104969349863116000,-152126915502236000,-152125444873324000,68189005743993800,68189264351170800,104968668407031000,104969654409980000,0.01532,1,0,0,1,0,0,None,0.650428251,500003,735314455664,45039,B1
10000043,20000519,30003559,玛美特,-162680521854803000,82425609628991900,-138025861578639000,-162680666241870000,-162675592677894000,82425493968246400,82425613092141200,138023068892900000,138030546420234000,0.0199,1,0,0,1,0,0,None,0.145581965,500003,3738763666856,3800,B3
10000043,20000519,30003560,霍朔恩,-164723954578998000,86189892395112800,-143146655724791000,-164725989155095000,-164720647973996000,86189877212164400,86189901749511800,143146489929008000,143148941237743000,0.0454,0,0,1,0,0,0,None,0.085137389,500003,2670590549216,45039,B3
10000043,20000519,30003561,拜法,-168154281925707000,82896890830624800,-134393265585302000,-168154757551174000,-168153933922840000,82896857831330000,82896914975402500,134390593447843000,134393380144111000,0.02888,1,0,1,0,0,1,None,0.206835081,500003,1393348133928,8,B3
10000043,20000519,30003562,泽利尔特,-163049893507388000,82763567866503800,-150707798214164000,-163050125759667000,-163049058801864000,82763565080438800,82763577846603300,150704810710033000,150709118770510000,0.01821,0,0,0,1,0,0,None,0.059583211,500003,2154030238288,45040,B3
10000043,20000519,30003563,米萨巴,-162719895601849000,76314543684960300,-154620144973561000,-162719979617763000,-162713131247460000,76313736107586500,76314553719503500,154618902303652000,154621264491094000,0.6873,1,0,0,1,0,1,None,0.064007971,500003,3424185151072,3802,B3
10000043,20000519,30003564,勒非利布,-159528959459104000,86170851083601500,-139257585971400000,-159532849278776000,-159526339816628000,86170617355294000,86171010242067200,139257441304154000,139260775604216000,0.02861,0,1,0,0,0,0,None,0.095633566,500003,3254731074144,45039,B3
10000044,20000520,30003565,卡诺梅特,-305811536962179000,38314079692392800,24276072356430200,-305812126743281000,-305808377110809000,38313590600631800,38314170980441800,-24276364082845000,-24276051395249100,0.04901,1,0,0,1,1,1,None,0.2994269,500004,1874816236928,45032,D2
10000044,20000520,30003566,埃莫古尔,-309833838882702000,47847063911561000,25815803254661500,-309835149460966000,-309833385966539000,47847032242681900,47847155524857200,-25817554534232100,-25815621487902800,0.01099,0,0,1,0,0,0,None,0.182693846,500004,966523164650,8,D3
10000044,20000520,30003567,耶维,-309110191790392000,36524639637969600,19378947871567900,-309110230762561000,-309106795789590000,36524588558693200,36524640227453400,-19380167117618200,-19378636431069600,0.01021,1,0,0,1,0,0,None,0.351354934,500004,1717486485792,3800,D2
10000044,20000520,30003568,缪封,-315663448754169000,40263387455982300,21930864360395200,-315666247637985000,-315661082306998000,40263012477189500,40263704500557200,-21939106847447400,-21918443448559500,9.119,0,0,1,0,0,0,None,0.272515828,500004,10331699443956,10,D2
10000044,20000520,30003569,卡德兰尼,-318025167314798000,55267643298592800,25495700283529300,-318025320225339000,-318024151879020000,55267642728743200,55267647414217200,-25497145103453600,-25495194961513900,0.2495,0,1,0,0,0,0,None,0.119324266,500004,975070969844,10,D3
10000044,20000520,30003570,伊尔罗,-321327529982060000,44189556001435900,25061991325238200,-321327622293932000,-321324073668435000,44189089385786700,44189568464542700,-25063179878228400,-25061302194628200,0.2134,0,0,0,1,0,0,None,0.215066052,500004,1774312749376,45036,D3
10000044,20000520,30003571,安克尔,-321525163826483000,43295866849887600,29392104795221300,-321525164135083000,-321523408832209000,43295679758403200,43295867158487600,-29394319261194400,-29391560646488800,0.09452,1,0,0,1,0,0,None,0.246409042,500004,1379307352824,3802,D3
10000044,20000520,30003572,维威农,-331184944684433000,52599827331370400,25179849559331200,-331186232638308000,-331180899997107000,52599649166548400,52600386840849800,-25180516112920200,-25179233598538000,0.2688,1,0,1,0,0,0,None,0.119826273,500004,2666320600736,3799,D3
10000044,20000521,30003573,皮特涅尔,-300061557403025000,26335619104854900,22985583455826600,-300063355754737000,-300060999902940000,26335564801152500,26335794274114000,-22986163295262500,-22985260132101400,0.06004,1,0,1,0,1,1,None,0.442910662,500004,1177925899008,6,D2
10000044,20000521,30003574,波伊斯汀,-303833374021598000,25075581037606600,16040187292678800,-303834429555016000,-303833017929934000,25075519391515000,25075763718060100,-16046338534058900,-16039446327966400,0.1876,0,0,0,1,0,0,None,0.523019069,500004,3446103046228,8,D1
10000044,20000521,30003575,罗乌尔,-307455758736710000,17512803493073700,12259505695553000,-307458274096664000,-307454271099470000,17512539661887200,17513249588097900,-12264329678411200,-12257919522874700,0.2788,0,0,0,1,0,0,None,0.637345581,500004,3205077768292,45041,D1
10000044,20000521,30003576,麦勒,-308697150003145000,13427887288625400,11120602409965400,-308697997244364000,-308694707154342000,13427421827942800,13428047372545500,-11120632925563100,-11117594101226800,0.06055,0,0,0,1,0,0,None,0.686651902,500004,1645045011200,45032,D1
10000044,20000521,30003577,欧尔瑟,-306065053277081000,19120378260426500,9625983584979310,-306070393801516000,-306061585037884000,19120358881491500,19120408097106500,-9631568197242810,-9621839363029850,0.02314,1,0,0,1,0,0,None,0.62038571,500004,4864417106479,3800,D1
10000044,20000521,30003578,奥克坦尼维,-305834048857768000,4282118709962950,6961214264324510,-305834355913758000,-305832537874393000,4282114948105560,4282137179347610,-6962031315485980,-6960229073088300,0.01163,1,0,1,0,0,0,None,0.696679206,500004,909019682528,45033,D1
10000044,20000522,30003579,莱瑞因,-304887283865932000,20370442277914600,837780127699826,-304888375971155000,-304887199121444000,20370430133751800,20370598787556000,-838099292121532,-835895770493815,0.03477,1,0,0,1,0,0,None,0.59615917,500004,1101760813859,45037,D1
10000044,20000522,30003580,黎巴勒,-309066580508241000,16588078180373800,-1505317608000260,-309068700392481000,-309065643607739000,16587917676311400,16588149493211400,1504027580607820,1507814153926370,0.5958,0,0,1,0,0,0,None,0.620188826,500004,1893286659277,45035,D1
10000044,20000522,30003581,波斯托温,-314786720771243000,16039360983769600,572850727530620,-314787860939524000,-314785597311494000,16039263505861200,16039459910786000,-574610031537647,-572358412565677,0.02576,0,0,1,0,0,0,None,0.655330177,500004,1131814015552,45033,D1
10000044,20000522,30003582,欧丁森,-321855661998115000,13353464834727600,-2532113975243960,-321857051739395000,-321853690951836000,13353443273565600,13353495407222200,2530927868319840,2535289723503750,0.0173,0,0,1,0,0,0,None,0.651760388,500004,2180927591953,45040,D1
10000044,20000522,30003583,维拉罗克斯,-305324838606358000,20933577177243800,-1733388492006370,-305327696114532000,-305315614948505000,20932874995062500,20933794714795800,1732594486252240,1733516656222550,2.674,0,0,1,0,0,0,None,0.580526875,500004,6040583013472,6,D1
10000044,20000522,30003584,萨尔林,-310801732685196000,32172428093760400,-3195717391426080,-310802054002012000,-310798887810784000,32172303909527000,32172442218562900,3195593309281940,3197075949268110,0.322,0,0,0,1,0,0,None,0.438830235,500004,1583095614272,6,D2
10000044,20000522,30003585,爱伊提尔,-312993655640889000,36664899559528700,-7674080844303240,-312996876062052000,-312990294576910000,36664354250873900,36665468685156000,7666872849248640,7691949780366910,3.791,0,0,1,0,0,0,None,0.349168623,500004,12538465559139,3802,D2
10000044,20000522,30003586,吉尔瑞克,-324592637671676000,8230080165294340,-3905199140529720,-324594182316179000,-324592325394422000,8229853276772160,8230125897337550,3904511834908880,3906589072250540,0.07035,0,1,0,0,0,0,None,0.664605762,500004,1038618670827,45036,D1
10000044,20000522,30003587,哈尔列尔,-320178717049462000,52858765629205100,-11970638899224000,-320179859451438000,-320178698493091000,52858763438357500,52858900190731200,11969348028460200,11970677042634800,0.02757,0,0,1,0,0,0,None,0.127988019,500004,664507087292,45039,D3
10000044,20000523,30003588,耶尔瑞勒,-311913673193196000,5804467405563330,8048135118333980,-311916436136668000,-311909784550518000,5804097399530900,5804731036754270,-8050110700695110,-8045963767629410,0.01184,1,0,1,0,0,0,None,0.757058043,500004,3325793075232,45039,B
10000044,20000523,30003589,维考迪,-315904576171400000,2001439441443480,7515769248728260,-315906800888208000,-315901767100121000,2001396170083160,2001473787811980,-7519208075080820,-7515092869852020,0.07217,0,0,1,0,0,0,None,0.788654008,500004,2516894043456,8,B
10000044,20000523,30003590,阿拉撒热,-321941854600268000,2005712063942920,11335302257917300,-321942233872020000,-321940623892608000,2005664397057910,2005726754403980,-11336561797786000,-11335040863653800,0.04227,0,0,0,1,0,0,None,0.811738448,500004,804989706624,45041,B
10000044,20000523,30003591,耶维勒特,-327400121192132000,1114116074314360,14424567028559000,-327403733162166000,-327398847328798000,1113925768366150,1114183196052230,-14424609595719100,-14418602269424800,0.03115,1,0,1,0,0,0,None,0.781364025,500004,3003663147133,45040,B
10000044,20000523,30003592,拉泽尔,-326247570988676000,5286945921210570,11459308961534800,-326249505883686000,-326244923579449000,5286517063950360,5287260753792440,-11462281971497900,-11456977059025200,0.1739,0,0,1,0,0,0,None,0.790979292,500004,2652456236369,45036,B
10000044,20000523,30003593,赛通勒,-331715136609356000,8186993203392120,12979072507222000,-331715283433435000,-331713479435486000,8186972620827580,8187224241936810,-12979574060522800,-12974682811392700,1.359,0,1,0,0,0,0,None,0.722419264,500004,2445624565052,45035,D1
10000044,20000524,30003594,希伦尼,-329154459976515000,39853122096005800,25360044041722900,-329155430201676000,-329153500107617000,39852986699758600,39853258958058400,-25360442209120000,-25359036105520000,0.01168,1,0,0,1,0,0,None,0.232531247,500004,965047029728,45033,D3
10000044,20000524,30003595,埃里坦特,-327708519447792000,39798128737910700,31421607364456900,-327710238753360000,-327704740602384000,39798006022369400,39798184196781500,-31424230891157000,-31419092482992300,0.219,0,1,0,0,0,0,None,0.262353538,500004,2749075487936,45037,D2
10000044,20000524,30003596,奥瑞瑟,-332567851904892000,42403996818209100,18694198171033000,-332570516257532000,-332566898149409000,42403986758507400,42404024661243900,-18694827285118600,-18690727052746100,0.2969,0,0,1,0,0,0,None,0.196878642,500004,2050116186248,3802,D3
10000044,20000524,30003597,哈勒,-336026797314942000,42775057079463200,22100856760681900,-336029934810587000,-336025542959241000,42774525036182000,42775269787872200,-22102028705995200,-22099197856127400,0.01355,0,0,0,1,0,0,None,0.168970362,500004,2195925672832,3800,D3
10000044,20000524,30003598,奥贾瑞亚,-341794933527708000,40658037676675200,19020418345197700,-341795168509577000,-341793200492124000,40657966026541600,40658047392522000,-19022573171401100,-19020043436560200,0.02839,0,0,1,0,0,0,None,0.164000857,500004,1264867420474,45033,D3
10000044,20000524,30003599,法鲁里,-346269768690017000,44403747669208600,21890911263249300,-346271218537689000,-346266016617889000,44403649632242800,44404001753882200,-21891358617683200,-21888831088187800,0.1236,0,0,0,1,0,0,None,0.102661214,500004,2600959900544,45030,D3
10000044,20000524,30003600,埃加罗尔斯,-351259758421838000,46950173205055800,18969442879509000,-351260205836588000,-351258739672352000,46950150109884200,46950225648218000,-18970984976357100,-18968990583455100,0.03615,1,0,1,0,1,1,None,0.071200882,500004,997196450996,45039,D3
10000044,20000524,30003601,巴比尔莫特,-342815178522560000,35269676376016200,28307809409452300,-342817538303286000,-342812097993171000,35269297893224100,35270172654207300,-28311634096464100,-28305227737448100,0.3513,0,0,1,0,0,0,None,0.178822848,500004,3203179508008,45047,D3
10000044,20000525,30003602,拉提罗瑟,-327353773170080000,54014030357537000,36116511021776200,-327356509337347000,-327352011431476000,54014029555137000,54014031159937000,-36118331118035400,-36111786345329200,1.78,1,0,1,0,0,0,None,0.366467982,500004,3272386353128,3799,D2
10000044,20000525,30003603,昂卓耶,-328013209863785000,52474398776189500,40793820823760600,-328017299702681000,-328009419967251000,52474240711323800,52474544885255600,-40800682854562300,-40789259367427000,0.1554,0,0,0,1,0,0,None,0.530891736,500004,5711743567668,45032,D1
10000044,20000525,30003604,波彻林佩,-325812488141668000,49504783771917600,44031196946998000,-325813273333497000,-325810033457142000,49504577425423000,49504849779406200,-44031315146344400,-44030729491696400,0.0284,0,0,0,1,0,0,None,0.622236287,500004,1619938177536,45033,D1
10000044,20000525,30003605,伊格横农,-323887941768000000,46474956658900000,48083349199600000,-323890067202000000,-323886936055000000,46474774549800000,46475341519600000,-48084426655800000,-48081866442800000,0.04129,0,0,1,0,0,0,None,0.516243976,500004,1565573222140,3802,D1
10000044,20000525,30003606,托斯坦,-332436017533657000,44767609471724000,45192111863868400,-332436132634244000,-332430570952398000,44766973335592800,44767623016738300,-45195418120678300,-45190020575542600,0.4007,0,0,0,1,0,0,None,0.411824001,500004,2780840923456,45047,D2
10000044,20000525,30003607,斯塔罗因,-325062356465769000,58956598116971100,52120773081113600,-325063999932801000,-325058953801988000,58956463155997800,58956663413363400,-52123604626141600,-52118996936000800,0.1793,0,0,1,0,0,0,None,0.213756124,500004,2523065406048,3797,D3
10000045,20000526,30003608,H1-ESN,-91481546218045600,68207520101345400,399593004377601000,-91481608348210400,-91478480368016400,68207514828440300,68207780140362000,-399593968044465000,-399592112258401000,0.07425,1,0,1,0,0,1,None,-0.123268077,None,1563990096968,8,H
10000045,20000526,30003609,3DR-CR,-95607903122518000,81167523536356400,404229454353244000,-95609345060305100,-95607221774471500,81167411958306000,81167759668876800,-404231213392513000,-404228688836203000,0.02042,0,0,1,0,0,0,None,-0.115325121,None,1262278155264,7,H
10000045,20000526,30003610,RLTG-3,-89089826511920600,81286300712634000,412367048508977000,-89092425590439100,-89086034915656700,81285784554916300,81286654531131300,-412369567659980000,-412366219908398000,0.06711,0,0,1,0,0,0,None,-0.063997412,None,3195337391192,8,H
10000045,20000526,30003611,S-EVIQ,-83430667002411300,75719688957897600,413249485390396000,-83431023646954400,-83430260457818400,75719611071858800,75719757291596400,-413250214047731000,-413247934457982000,0.01911,0,0,0,1,0,0,None,-0.051430083,None,1139794874944,45030,H
10000045,20000526,30003612,EOY-BG,-71974775288028800,74972598555135300,405963105736849000,-71975336961562700,-71973747493650700,74972513529285900,74972645018976800,-405963474663400000,-405961456396769000,0.02245,1,0,0,1,0,1,None,-0.066558432,None,1009133315584,45030,H
10000045,20000526,30003613,PNS7-J,-83561736261683600,70327775314122800,418215874415980000,-83565458182633200,-83560276987317400,70327674600558800,70328032163907200,-418217407245921000,-418214169942750000,0.2405,1,0,1,0,0,0,None,-0.050719985,None,2590597657952,45038,H
10000045,20000526,30003614,IG-ZAM,-64953675518757800,65519358680113200,408467252497211000,-64956705587138800,-64952546248914600,65519049467581200,65519473923009500,-408468969597980000,-408465906732814000,0.184,0,0,0,1,0,0,None,-0.067758159,None,2079669112088,45036,H
10000045,20000526,30003615,0-UVHJ,-57612822228100400,73810249056769500,408748489344417000,-57615283087189200,-57612581446853200,73809798017803500,73810293193035100,-408749263082584000,-408745000940638000,0.6448,1,0,0,1,0,0,None,-0.081724474,None,2131070972832,3796,H
10000045,20000526,30003616,NCG-PW,-59076768595166400,66039283377305600,410815405064580000,-59079887569743800,-59074354955197200,66039066658996400,66039563431490800,-410817879011617000,-410814177405006000,0.129,1,0,0,1,0,0,None,-0.107753345,None,2766307273276,45030,H
10000045,20000527,30003617,1QH-0K,-80960391080258800,60641113467618800,420821398277526000,-80960523485704800,-80956507587956400,60640550286287200,60641132675521600,-420822992516081000,-420821100006968000,0.05219,1,0,0,1,0,0,None,-0.069822622,None,2007948874152,45031,H
10000045,20000527,30003618,ZH3-BS,-86845964348111000,53573487734834300,422892551530942000,-86848287016363200,-86845532965972000,53573404255095000,53573937203065600,-422892852575035000,-422891793950748000,0.1529,0,0,1,0,0,0,None,-0.089830986,None,1377025195576,6,H
10000045,20000527,30003619,ZJ-QOO,-100379078701152000,55102221093612400,424459173477622000,-100379741265844000,-100379070729559000,55102109236406600,55102222442062800,-424460417173148000,-424458702761020000,0.09954,0,0,0,1,0,0,None,-0.212343377,None,857206064160,10,H
10000045,20000527,30003620,ZXA-V6,-106667872390107000,52734791652561600,420896526210723000,-106669209141339000,-106665301409336000,52734678662635100,52734850400050000,-420898681407019000,-420893015145740000,0.09112,0,1,0,0,0,0,None,-0.300294728,None,2833130639008,45037,H1
10000045,20000527,30003621,I1-BE8,-98134399929124100,46051286345952400,427976708672108000,-98134570881484700,-98132390046159900,46051263992865200,46051549119322600,-427980506455324000,-427975506862481000,0.07029,1,0,1,0,0,0,None,-0.206304586,None,2499796421536,45033,H
10000045,20000527,30003622,W8O-19,-77749841632713100,58876263468509600,424431482375585000,-77749871910784600,-77748886578563900,58876258056149200,58876434136807400,-424431817284588000,-424429827311139000,0.03066,0,1,0,0,0,0,None,-0.105252946,None,994986724544,3798,H
10000045,20000528,30003623,U1TX-A,-53067983161266000,89326452666430800,410188926965227000,-53068898434492200,-53067366349246700,89326269930222000,89326575815293200,-410189001675750000,-410186283795620000,0.112,1,0,0,1,0,0,None,-0.109405751,None,1358940064640,45041,H
